SurveyYear,Province,HouseholdID,ProvinceCode,IncomeSalaryCode,IncomeBusinessCode,IncomeRemittanceCode,IncomePensionCode,IncomeGrantCode,IncomeAgricultureCode,NoIncomeCode,OtherIncomeCode,MainIncomeSourceCode,RequiredIncomeRaw,ComparativeIncomeCode,ExpenditureBandCode,TotalMonthlyHouseholdIncomeRaw,VehicleAssetCode,TotalVehicles,TVAssetCode,PayTVAssetCode,ComputerAssetCode,WashingMachineAssetCode,FreezerAssetCode,FridgeAssetCode,MicrowaveAssetCode,GeyserAssetCode,SolarPanelAssetCode,RadioAssetCode,HouseholdSize,SalaryEarnersInHousehold,SocialGrantRecipients,TotalGrantRecipients,HouseholdWeight
2024,Western Cape,165101390000037601,1,1,2,2,2,2,2,2,2,1,10000,2,9,8000,2,88,2,2,2,2,2,2,2,1,2,2,2,8000,0,0,1175.56685516
2024,Western Cape,165101390000045501,1,1,2,2,2,2,2,2,2,1,10000,3,9,2008,1,1,1,1,2,2,2,2,2,1,2,2,1,2008,0,0,1643.88083753
2024,Western Cape,165101390000053401,1,1,2,2,2,2,2,2,2,1,10000,2,8,2400,2,88,2,2,2,2,2,1,2,2,2,2,1,2400,0,0,2081.32314676
2024,Western Cape,165101650000005201,1,1,2,2,2,2,2,2,2,1,7000,2,8,4400,2,88,2,2,2,2,2,1,2,1,2,2,1,4400,0,0,1994.59492776
2024,Western Cape,165101650000014101,1,1,2,2,2,2,2,2,2,1,10000,2,8,4800,2,88,2,2,2,2,2,2,2,2,2,2,1,4800,0,0,2093.62334576
2024,Western Cape,165101790000005201,1,2,2,2,2,1,2,2,2,5,700,1,7,2950,2,88,1,1,2,2,2,1,2,2,2,1,4,0,3,2950,848.859624734
2024,Western Cape,166100310000007801,1,1,2,2,2,2,2,2,2,1,70000,2,12,55010,1,2,1,1,1,1,1,1,1,2,2,1,4,55010,0,0,1210.1301404
2024,Western Cape,166100310000015201,1,1,2,2,2,1,2,2,2,1,25000,5,9,10589,1,1,1,1,1,1,1,1,1,1,2,1,8,8929,4,1660,1003.02078712
2024,Western Cape,166100310000022601,1,1,2,2,2,1,2,2,2,1,20000,2,10,15160,2,88,1,1,2,1,1,1,1,1,2,1,5,14200,2,960,2069.17760061
2024,Western Cape,166100310000026301,1,1,2,2,2,2,2,2,2,1,10000,2,9,6958,2,88,1,1,2,2,2,1,2,2,2,1,2,6958,0,0,1449.4733781
2024,Western Cape,166100500000001201,1,2,2,2,2,1,2,2,2,5,2000,3,8,2140,2,88,1,1,2,2,2,1,2,2,2,2,3,0,2,2140,1194.24565077
2024,Western Cape,166100500000005001,1,1,2,2,1,1,2,2,2,4,8000,4,9,29094,1,3,1,1,2,1,2,1,1,1,2,2,7,16144,3,2950,1055.7303748
2024,Western Cape,166100500000008801,1,2,2,2,2,1,2,2,2,5,4000,3,8,4460,2,88,1,1,2,2,2,2,2,2,2,2,5,0,3,4460,1194.24565077
2024,Western Cape,166100920000001801,1,1,1,2,1,2,2,2,2,1,20000,4,11,58166,1,3,1,1,1,1,1,1,1,1,2,2,4,43166,0,0,1166.8653153
2024,Western Cape,166100920000005701,1,1,2,2,2,2,2,2,2,1,20000,4,11,43166,1,2,1,1,1,1,2,1,1,1,2,2,3,43166,0,0,1248.86444553
2024,Western Cape,166100920000009601,1,2,2,2,2,1,2,2,2,5,2000,3,7,1990,2,88,1,1,2,2,2,1,1,2,2,2,1,0,1,1990,1166.8653153
2024,Western Cape,166100920000017401,1,1,2,2,2,2,2,2,2,1,18000,4,10,33427,1,2,1,1,1,1,1,1,1,1,2,1,3,33427,0,0,1669.35442614
2024,Western Cape,166101210000001501,1,1,2,2,2,1,2,2,2,1,8000,2,8,34400,2,88,1,1,2,1,1,1,1,2,2,2,12,32000,5,2400,1265.61304319
2024,Western Cape,166101210000005401,1,1,2,2,2,1,2,2,2,1,10000,4,8,17180,2,88,1,1,2,1,1,1,1,2,2,2,4,13200,2,3980,853.876213496
2024,Western Cape,166101210000009301,1,1,2,2,2,1,2,2,2,5,6000,4,7,7350,2,88,1,2,2,1,1,1,1,1,2,2,5,4400,3,2950,853.876213496
2024,Western Cape,166101210000013201,1,1,2,2,2,1,2,2,2,1,5000,4,8,8960,2,88,1,2,2,1,2,1,1,1,2,2,4,8000,2,960,1449.4733781
2024,Western Cape,166101210000017101,1,2,2,2,2,1,2,2,2,5,3000,4,5,1990,2,88,1,2,2,2,1,1,1,1,2,2,1,0,1,1990,691.392933403
2024,Western Cape,166101210000021001,1,1,2,2,2,2,2,2,2,1,6000,2,8,13740,2,88,1,1,2,1,1,1,1,1,2,2,4,13740,0,0,1632.16674099
2024,Western Cape,166101240000001501,1,1,2,2,2,2,2,2,2,1,50000,1,11,51000,1,3,1,1,1,1,2,1,1,2,2,2,4,51000,0,0,3430.08151227
2024,Western Cape,166101240000008001,1,2,2,2,1,2,2,2,2,4,22000,3,10,25000,1,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,1814.90994634
2024,Western Cape,166101240000014501,1,2,2,2,1,2,2,2,2,4,50000,2,11,100000,1,2,1,1,1,1,2,1,1,1,2,2,2,0,0,0,2039.76238021
2024,Western Cape,166101240000021001,1,1,2,2,2,2,2,2,2,1,80000,2,11,20000,1,1,1,1,1,1,2,1,1,1,2,2,4,20000,0,0,3430.08151227
2024,Western Cape,166101240000034001,1,2,2,2,1,2,2,2,2,4,30000,2,11,45000,1,1,1,1,1,1,2,1,1,1,2,2,2,0,0,0,1410.08843367
2024,Western Cape,166101240000040501,1,1,2,2,2,2,2,2,2,1,100000,3,11,55000,1,2,1,1,1,1,2,1,1,1,2,2,2,55000,0,0,2039.76238021
2024,Western Cape,166101240000047001,1,1,1,2,2,2,2,2,2,1,60000,2,12,165000,1,2,1,1,1,1,2,1,1,1,2,2,4,165000,0,0,2312.75173793
2024,Western Cape,166101240000053501,1,1,2,2,2,2,2,2,2,1,150000,1,12,230000,1,2,1,1,1,1,1,1,1,1,2,2,4,230000,0,0,2312.75173793
2024,Western Cape,166101240000060001,1,1,2,2,2,2,2,2,2,1,60000,2,12,230000,1,4,1,1,1,1,2,1,1,1,2,2,2,230000,0,0,2312.75173793
2024,Western Cape,166101550000001701,1,1,2,2,2,1,2,2,2,1,30000,3,10,6190,1,2,1,1,1,1,2,1,1,2,2,2,6,4200,1,1990,1373.07998312
2024,Western Cape,166101550000003801,1,1,2,2,2,2,2,2,2,1,25000,2,10,22500,1,6,1,1,1,1,1,1,1,1,2,2,5,22500,0,0,1198.90986771
2024,Western Cape,166101550000005901,1,1,2,2,2,2,2,2,2,1,15000,4,10,11000,1,1,1,1,1,1,1,1,1,1,2,2,5,11000,0,0,1373.07998312
2024,Western Cape,166101550000005902,1,2,2,2,2,1,2,2,2,5,10000,4,6,2010,1,1,1,1,2,1,2,1,1,1,2,2,1,0,1,2010,654.953593263
2024,Western Cape,166101550000008001,1,2,2,2,1,2,2,2,2,4,40000,3,11,40000,1,2,1,1,1,1,1,1,1,1,2,2,2,0,0,0,654.953593263
2024,Western Cape,166101590000000701,1,1,2,2,2,2,2,2,2,1,80000,3,12,230000,1,3,1,1,1,1,1,1,1,1,2,2,4,230000,0,0,1178.8717492
2024,Western Cape,166101590000007301,1,1,2,2,2,2,2,2,2,1,60000,3,12,230000,1,2,1,1,1,1,2,1,1,1,2,2,4,230000,0,0,1178.8717492
2024,Western Cape,166101590000010601,1,1,2,2,2,2,2,2,2,1,60000,3,11,28000,1,2,1,1,1,1,2,1,1,1,2,2,4,28000,0,0,1039.72173306
2024,Western Cape,166101590000013901,1,1,2,2,2,2,2,2,2,1,150000,3,11,46000,1,2,1,1,1,1,1,1,1,1,2,2,4,46000,0,0,1232.92149516
2024,Western Cape,166101590000017201,1,1,2,2,2,2,2,2,2,1,40000,3,11,50000,1,2,1,1,1,1,2,1,1,1,2,2,2,50000,0,0,1039.72173306
2024,Western Cape,166101610000000501,1,1,2,2,2,1,2,2,2,1,4000,2,7,10938,2,88,1,1,1,1,1,1,1,1,2,2,5,6958,2,3980,977.112155397
2024,Western Cape,166101610000003201,1,1,2,2,2,1,2,2,2,1,15000,2,9,24990,1,1,1,1,1,1,1,1,1,1,2,2,2,23000,1,1990,673.533837043
2024,Western Cape,166101610000008601,1,2,2,2,2,1,2,2,2,5,5500,3,6,3980,1,1,1,1,2,1,2,1,1,1,2,2,3,0,2,3980,673.533837043
2024,Western Cape,166101610000011301,1,1,2,2,2,2,2,2,2,1,50000,3,11,65000,1,2,1,1,1,1,1,1,1,1,2,2,4,65000,0,0,1412.03260675
2024,Western Cape,166101610000014001,1,1,2,2,2,2,2,2,2,1,40000,3,11,44000,1,2,1,1,1,1,2,1,1,1,2,2,4,44000,0,0,1178.8717492
2024,Western Cape,166101820000003601,1,1,2,2,2,1,2,2,2,5,15000,3,9,6390,1,1,1,2,1,1,2,1,1,1,2,2,2,4400,1,1990,674.061096101
2024,Western Cape,166101820000008801,1,1,2,2,2,2,2,2,2,1,30000,1,10,73000,1,4,1,1,1,1,1,1,1,1,2,2,4,73000,0,0,791.797781097
2024,Western Cape,166101820000014001,1,1,2,2,2,2,2,2,2,1,25000,2,10,16200,1,2,1,1,1,1,1,1,1,1,2,2,5,16200,0,0,1144.23331926
2024,Western Cape,166101820000019201,1,1,2,2,2,1,2,2,2,1,12000,3,9,26390,2,88,1,1,1,1,1,1,1,1,2,1,3,24400,1,1990,674.061096101
2024,Western Cape,166101820000024401,1,2,2,2,1,2,2,2,2,4,20000,2,10,30000,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,545.794661052
2024,Western Cape,166101910000000901,1,2,2,2,1,1,2,2,2,4,20000,1,9,11990,2,88,1,1,1,1,1,1,1,1,2,1,2,0,1,1990,866.649980701
2024,Western Cape,166101910000007901,1,1,1,2,2,2,2,2,2,1,50000,1,10,46887,1,1,1,1,1,1,1,1,1,1,2,1,9,46887,0,0,1018.02571855
2024,Western Cape,166101910000011401,1,1,2,2,2,2,2,2,2,1,20000,2,10,6958,1,1,1,1,2,1,1,1,1,1,2,2,3,6958,0,0,1018.02571855
2024,Western Cape,166101910000021901,1,1,2,2,2,2,2,2,2,1,30000,1,10,9475,1,1,1,1,1,1,1,1,1,1,2,1,3,9475,0,0,1471.15712477
2024,Western Cape,166101910000021902,1,1,2,2,2,2,2,2,2,1,20000,3,10,18950,1,1,1,1,1,1,1,1,1,1,2,1,4,18950,0,0,1656.58353309
2024,Western Cape,166101910000025401,1,2,2,2,2,1,2,2,2,5,8000,2,8,4000,2,88,1,2,2,2,2,1,2,2,2,1,2,0,2,4000,701.735992781
2024,Western Cape,166101910000028901,1,1,2,1,2,2,2,2,2,3,20000,2,10,19500,1,1,1,1,2,1,1,1,1,1,2,1,5,4500,0,0,1656.58353309
2024,Western Cape,166101930000002101,1,1,2,2,2,1,2,2,2,5,12000,3,8,17980,2,88,1,1,2,1,1,1,1,1,2,2,5,14000,2,3980,895.684238075
2024,Western Cape,166101930000009701,1,2,2,1,2,1,2,2,2,5,10000,4,7,2990,2,88,1,1,2,1,1,1,1,1,2,2,1,0,1,1990,674.061096101
2024,Western Cape,166101930000017301,1,1,2,2,2,1,2,2,2,1,30000,5,9,14290,2,88,1,1,2,1,1,1,1,2,2,2,6,12300,1,1990,791.797781097
2024,Western Cape,166101930000024901,1,1,2,2,2,1,2,2,2,1,10000,4,8,9960,2,88,1,2,2,2,2,1,2,2,2,2,5,9000,2,960,1288.45385907
2024,Western Cape,166101930000032501,1,1,2,2,2,1,2,2,2,5,10000,4,8,8220,2,88,1,2,2,1,1,1,1,2,2,2,6,2800,5,5420,895.684238075
2024,Western Cape,166101930000040101,1,1,2,2,2,1,2,2,2,1,10000,4,7,9240,2,88,1,1,2,1,2,1,1,2,2,2,6,7800,3,1440,1144.23331926
2024,Western Cape,166101930000047701,1,2,2,2,2,1,2,2,2,5,20000,5,7,2010,2,88,1,2,2,1,1,1,1,2,2,2,2,0,1,2010,674.061096101
2024,Western Cape,166101990000009101,1,1,2,2,2,1,2,2,2,1,15000,2,9,19990,1,1,1,1,1,1,1,1,1,1,2,2,3,18000,1,1990,842.576370126
2024,Western Cape,166101990000025301,1,2,2,2,2,1,2,2,2,5,10000,5,8,1990,2,88,1,2,2,1,1,1,1,2,2,2,6,0,1,1990,989.747226372
2024,Western Cape,166101990000033401,1,1,2,2,2,1,2,2,2,5,8000,4,7,5990,2,88,1,1,2,1,2,1,1,1,2,2,3,4000,1,1990,1119.60529759
2024,Western Cape,166101990000041501,1,1,2,2,2,1,2,2,2,5,2500,2,8,9320,2,88,1,1,2,2,2,1,2,2,2,1,5,3200,4,6120,989.747226372
2024,Western Cape,166102700000001601,1,2,2,2,2,1,2,2,2,5,2500,3,8,2470,2,88,1,1,2,2,2,1,2,2,2,2,5,0,2,2470,602.916448745
2024,Western Cape,166102700000004201,1,1,2,2,2,2,2,2,2,1,10000,4,10,21583,2,88,1,1,2,1,2,1,1,1,2,2,3,21583,0,0,1335.48354092
2024,Western Cape,166102700000009401,1,1,2,2,2,2,2,2,2,1,5200,3,8,5200,2,88,2,2,2,2,2,1,2,2,2,2,1,5200,0,0,1305.37027197
2024,Western Cape,166102700000012001,1,1,2,2,2,1,2,2,2,1,4000,4,8,10146,2,88,1,1,2,2,2,1,2,2,2,2,4,9186,2,960,1335.48354092
2024,Western Cape,166102700000014601,1,2,1,2,2,2,2,2,2,2,3000,3,7,3000,2,88,1,1,2,2,2,1,2,2,2,2,1,3000,0,0,1305.37027197
2024,Western Cape,166102700000022401,1,1,2,2,2,2,2,2,2,1,3500,4,8,6926,2,88,2,2,2,2,2,1,2,2,2,2,2,6926,0,0,1652.73376276
2024,Western Cape,166102700000025001,1,1,2,2,2,2,2,2,2,1,4500,4,8,5257,2,88,2,2,2,2,2,1,2,2,2,2,1,5257,0,0,1652.73376276
2024,Western Cape,166102700000027601,1,1,2,2,2,2,2,2,2,1,4000,4,8,7858,2,88,2,2,1,2,2,2,2,2,2,2,2,7858,0,0,1652.73376276
2024,Western Cape,166102940000001101,1,1,2,2,2,2,2,2,2,1,30000,2,10,47500,1,3,1,1,1,1,1,1,1,1,2,2,5,47500,0,0,791.797781097
2024,Western Cape,166102940000004601,1,1,2,2,2,1,2,2,2,5,10000,2,9,15740,1,2,1,1,1,1,1,1,1,1,2,2,6,10800,4,4940,791.797781097
2024,Western Cape,166102940000008101,1,1,2,2,2,2,2,2,2,1,15000,2,9,27600,1,1,1,1,1,1,1,1,1,1,2,2,2,27600,0,0,895.684238075
2024,Western Cape,166102940000011601,1,1,2,2,2,2,2,2,2,1,45000,3,11,25000,1,2,1,1,1,1,1,1,1,1,2,2,4,25000,0,0,1144.23331926
2024,Western Cape,166102940000015101,1,1,2,2,2,2,2,2,2,1,35000,4,10,16200,1,2,1,1,1,1,1,1,1,1,2,2,3,16200,0,0,791.797781097
2024,Western Cape,166102960000001101,1,1,2,2,2,1,2,2,2,1,20000,3,10,19470,1,1,1,1,1,1,1,1,1,1,2,2,4,17000,2,2470,791.797781097
2024,Western Cape,166102960000003601,1,1,2,2,2,2,2,2,2,1,30000,3,10,17000,1,3,1,1,1,1,1,1,1,1,2,2,1,17000,0,0,791.797781097
2024,Western Cape,166102960000008601,1,1,2,2,2,2,2,2,2,1,30000,4,8,7000,1,3,1,1,1,1,2,1,1,1,2,2,3,7000,0,0,842.533128517
2024,Western Cape,166102960000011101,1,1,2,2,2,2,2,2,2,1,30000,3,11,35000,1,1,1,1,1,1,2,1,1,1,2,2,5,35000,0,0,955.292624348
2024,Western Cape,166102960000013601,1,1,2,2,2,1,2,2,2,1,20000,3,9,27950,2,88,1,2,1,1,1,1,1,2,2,2,3,27600,1,350,791.797781097
2024,Western Cape,166102960000016101,1,1,2,2,2,1,2,2,2,5,10000,4,7,10490,2,88,1,2,2,1,1,1,1,2,2,2,3,8500,1,1990,1633.43597051
2024,Western Cape,166102960000018601,1,1,2,2,2,2,2,2,2,1,18000,4,10,12000,1,1,1,2,2,1,2,1,1,1,2,2,5,12000,0,0,955.292624348
2024,Western Cape,166103420000000601,1,2,2,2,2,1,2,2,2,5,20000,3,10,2010,1,1,1,1,1,1,2,1,1,1,2,2,1,0,1,2010,718.759990994
2024,Western Cape,166103420000003101,1,1,2,2,2,2,2,2,2,1,55000,3,12,147500,1,2,1,1,1,1,1,1,1,1,2,2,3,147500,0,0,1178.8717492
2024,Western Cape,166103420000005601,1,1,1,2,2,2,2,2,2,2,45000,2,11,75000,1,4,1,1,1,1,2,1,1,1,2,2,3,75000,0,0,1039.72173306
2024,Western Cape,166103420000010601,1,1,2,2,2,2,2,2,2,1,45000,2,11,20000,1,3,1,1,1,1,1,1,1,1,1,2,4,20000,0,0,1178.8717492
2024,Western Cape,166103420000013101,1,1,2,2,2,2,2,2,2,1,47000,2,12,230000,1,2,1,1,1,1,2,1,1,1,2,2,3,230000,0,0,1178.8717492
2024,Western Cape,166103710000008201,1,1,2,2,2,2,2,2,2,1,30000,1,10,12600,2,88,1,1,2,1,1,1,1,1,2,2,3,12600,0,0,1127.95441038
2024,Western Cape,166103710000014701,1,2,2,2,1,2,2,2,2,4,50000,1,10,20000,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,0,733.483542661
2024,Western Cape,166103710000021201,1,1,2,2,2,2,2,2,2,1,20000,1,9,10887,2,88,1,1,2,1,2,1,1,1,2,1,3,10887,0,0,1258.17746873
2024,Western Cape,166103710000027701,1,1,2,2,2,2,2,2,2,1,16000,2,9,10257,2,88,1,1,1,1,1,1,1,2,2,2,4,10257,0,0,1622.57763521
2024,Western Cape,167100220000001901,1,2,2,1,2,2,2,2,2,3,5000,5,4,500,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2057.02102225
2024,Western Cape,167100220000005001,1,2,1,2,2,2,2,2,2,2,100000,5,11,33427,1,2,1,1,1,1,1,1,1,1,2,1,1,33427,0,0,1728.72371727
2024,Western Cape,167100220000011201,1,2,2,2,2,1,2,2,2,5,8000,5,5,960,2,88,1,1,2,2,2,1,1,1,2,1,5,0,2,960,2057.02102225
2024,Western Cape,167100220000014301,1,1,2,2,2,1,2,2,2,1,10000,2,8,7247,2,88,1,1,2,1,2,1,1,2,2,1,2,5257,1,1990,1127.95441038
2024,Western Cape,167100490290000101,1,1,2,2,2,1,2,2,2,1,15000,2,9,8409,2,88,1,1,1,2,2,1,1,2,2,2,4,7929,1,480,1142.19898797
2024,Western Cape,167100490290000201,1,1,2,2,2,1,2,2,2,1,10000,2,8,3957,2,88,1,1,2,2,2,1,1,2,2,2,3,2997,2,960,1377.7395005
2024,Western Cape,167100490290000301,1,1,2,2,2,2,2,2,2,1,8000,2,8,3929,2,88,1,1,2,2,2,1,2,2,2,2,1,3929,0,0,784.967476831
2024,Western Cape,167100490290000401,1,1,2,2,2,1,2,2,2,1,8000,2,9,5960,2,88,1,1,2,2,2,1,2,2,2,1,4,5000,2,960,1142.19898797
2024,Western Cape,167100490290000501,1,2,2,1,2,2,2,2,2,3,12000,1,5,1000,2,88,1,2,1,2,2,1,1,2,2,1,1,0,0,0,1377.7395005
2024,Western Cape,167100490290000601,1,1,2,2,2,2,2,2,2,1,10000,1,8,3929,2,88,2,2,2,2,2,1,1,2,2,2,3,3929,0,0,1168.5480983
2024,Western Cape,167100490290000701,1,1,2,2,2,2,2,2,2,1,7000,2,8,5257,2,88,1,1,2,2,2,1,2,2,2,1,2,5257,0,0,1446.14204242
2024,Western Cape,167100490290000801,1,1,2,2,2,2,2,2,2,1,7000,1,6,2008,2,88,1,1,2,2,2,1,2,2,2,2,1,2008,0,0,1377.7395005
2024,Western Cape,167100510030000301,1,1,2,2,2,1,2,2,2,1,10000,2,8,5129,2,88,1,1,2,2,2,1,1,2,2,1,3,3929,2,1200,1187.09648081
2024,Western Cape,167100510030000901,1,1,2,2,2,2,2,2,2,1,10000,3,9,8800,1,1,2,2,2,2,2,1,2,2,2,1,3,8800,0,0,1399.60838146
2024,Western Cape,167100510030001201,1,1,2,2,2,2,2,2,2,1,10000,2,9,6800,2,88,2,2,2,2,2,1,1,2,2,1,1,6800,0,0,1160.32913064
2024,Western Cape,167100510030001501,1,1,2,2,2,2,2,2,2,1,12000,1,8,6200,2,88,1,1,2,2,2,1,1,2,2,2,2,6200,0,0,797.427278051
2024,Western Cape,167100510030001801,1,1,2,2,2,2,2,2,2,1,10000,4,9,8000,2,88,2,2,2,1,2,1,1,2,2,1,3,8000,0,0,1469.09667801
2024,Western Cape,167100510030002101,1,1,2,2,2,1,2,2,2,1,15000,2,9,9480,2,88,1,1,2,1,2,1,1,2,2,1,3,9000,1,480,1160.32913064
2024,Western Cape,167100510030002401,1,1,2,2,2,1,2,2,2,1,8000,2,9,5737,2,88,1,1,2,2,2,1,1,2,2,1,2,5257,1,480,1399.60838146
2024,Western Cape,167100510030003001,1,2,2,2,2,1,2,2,2,5,10000,2,8,2950,2,88,1,1,2,2,2,1,1,2,2,2,4,0,3,2950,535.925732217
2024,Western Cape,167100510030003901,1,2,2,1,2,2,2,2,2,3,8000,2,7,2000,2,88,1,1,2,2,2,1,2,2,2,1,2,0,0,0,1187.09648081
2024,Western Cape,167100510030004801,1,1,2,2,2,2,2,2,2,1,10000,2,8,5257,2,88,2,2,1,2,2,2,2,2,2,2,1,5257,0,0,1160.32913064
2024,Western Cape,167100600020000101,1,1,2,2,2,1,2,2,2,1,10000,3,9,30145,2,88,1,1,1,1,1,1,1,1,2,2,17,24705,5,5440,689.047369994
2024,Western Cape,167100600020000501,1,1,2,2,2,1,2,2,2,1,9000,4,9,67983,1,1,1,1,1,1,2,1,1,1,2,1,8,65993,1,1990,689.047369994
2024,Western Cape,167100600020000601,1,1,2,2,2,1,2,2,2,1,15000,4,9,77626,2,88,1,1,1,1,1,1,1,1,2,2,8,75636,1,1990,689.047369994
2024,Western Cape,167100600020000801,1,2,2,2,1,2,2,2,2,4,10000,3,9,10000,2,88,1,1,2,1,2,1,1,2,2,1,4,0,0,0,1025.26364321
2024,Western Cape,167100600020000901,1,2,2,2,2,1,2,2,2,5,2000,3,7,1990,2,88,1,1,2,1,2,1,1,1,2,2,4,0,1,1990,1025.26364321
2024,Western Cape,167100600020001001,1,1,2,2,2,1,2,2,2,1,4000,3,8,4409,2,88,1,1,2,1,2,1,1,2,2,2,4,3929,1,480,1526.2669039
2024,Western Cape,167100610110000101,1,1,2,2,2,1,2,2,2,1,14000,1,9,4889,2,88,1,1,2,2,2,1,2,2,2,1,4,3929,2,960,2624.26571524
2024,Western Cape,167100610110000301,1,1,2,2,2,2,2,2,2,1,10000,2,9,7000,2,88,1,1,2,2,2,2,1,2,2,1,1,7000,0,0,2175.61711995
2024,Western Cape,167100610110000501,1,2,2,1,2,2,2,2,2,3,10000,1,4,500,2,88,1,2,2,2,2,2,2,2,2,1,1,0,0,0,2754.55627127
2024,Western Cape,167100610110000701,1,1,2,2,2,2,2,2,2,1,10000,2,8,3929,2,88,1,1,2,2,2,1,1,2,2,2,1,3929,0,0,2175.61711995
2024,Western Cape,167100610110000901,1,1,2,2,2,1,2,2,2,1,10000,2,8,6217,2,88,1,1,2,2,2,1,1,2,2,2,5,5257,2,960,2175.61711995
2024,Western Cape,167101230000003801,1,2,2,1,2,2,2,2,2,3,5000,3,9,6000,1,1,1,2,1,1,2,1,1,1,2,2,1,0,0,0,1372.74217051
2024,Western Cape,167101460000007401,1,1,1,2,2,1,2,2,2,1,15000,4,10,57020,1,2,1,2,1,1,1,1,1,1,2,1,5,55010,1,2010,898.748128134
2024,Western Cape,167101460000010101,1,2,2,2,2,1,2,2,2,5,2000,3,6,2010,2,88,1,2,2,1,2,1,1,1,2,2,1,0,1,2010,898.748128134
2024,Western Cape,167101460000012801,1,1,2,2,2,2,2,2,2,1,25000,3,10,34935,1,2,1,2,1,1,1,1,1,1,2,2,4,34935,0,0,1525.64442569
2024,Western Cape,167101900000002501,1,1,2,2,2,2,2,2,2,1,25000,4,10,6000,2,88,1,1,1,1,2,1,1,1,2,2,1,6000,0,0,1574.55942914
2024,Western Cape,167101900000005301,1,1,1,2,2,2,2,2,2,1,30000,4,10,11300,2,88,1,1,1,1,1,1,1,1,2,2,2,11300,0,0,1652.73376276
2024,Western Cape,167101900000008101,1,1,2,2,2,2,2,2,2,1,45000,1,11,77000,1,2,1,2,1,1,2,1,1,1,2,2,3,77000,0,0,999.091556421
2024,Western Cape,167101900000010901,1,1,2,2,2,2,2,2,2,1,45000,3,11,9999999,1,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,1372.74217051
2024,Western Cape,167101900000013701,1,1,2,2,2,2,2,2,2,1,30000,3,11,47000,1,2,1,1,1,1,1,1,1,1,2,2,5,47000,0,0,1305.37027197
2024,Western Cape,167101900000016501,1,1,1,2,2,2,2,2,2,1,60000,4,11,45000,1,1,1,1,1,1,2,1,1,1,2,2,6,45000,0,0,842.533128517
2024,Western Cape,167101900000019301,1,2,2,1,2,2,2,2,2,3,8000,4,13,4000,1,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,1652.73376276
2024,Western Cape,167101960000003401,1,1,2,2,2,2,2,2,2,1,60000,2,10,22827,1,1,1,1,1,1,1,1,1,1,2,1,4,22827,0,0,1044.96494442
2024,Western Cape,167101960000005101,1,1,2,2,2,2,2,2,2,1,40000,1,11,24000,1,1,1,1,2,1,2,1,1,1,2,1,4,24000,0,0,1334.93887248
2024,Western Cape,167101960000008501,1,1,2,2,2,2,2,2,2,1,40000,2,10,34935,1,2,1,1,1,1,1,1,1,1,2,1,2,34935,0,0,1044.96494442
2024,Western Cape,167101960000010201,1,2,1,2,2,2,2,2,2,2,15000,3,10,16000,1,1,1,1,1,1,1,1,1,1,2,1,1,16000,0,0,923.764077947
2024,Western Cape,167101960000011901,1,2,2,2,2,1,2,2,2,5,20000,5,8,1990,2,88,1,2,1,1,1,1,1,1,2,2,1,0,1,1990,923.764077947
2024,Western Cape,167101960000013601,1,1,2,2,2,2,2,2,2,1,50000,2,11,21583,1,1,1,1,1,1,1,1,1,1,2,1,1,21583,0,0,982.955316603
2024,Western Cape,167102040000001201,1,1,2,2,2,2,2,2,2,1,120000,4,12,58000,1,2,1,1,1,1,2,1,1,1,2,2,2,58000,0,0,1694.02225297
2024,Western Cape,167102040000004401,1,1,2,2,2,2,2,2,2,1,30000,3,11,88437,1,3,1,1,1,1,2,1,1,1,2,2,3,88437,0,0,1694.02225297
2024,Western Cape,167102040000007601,1,2,2,1,2,2,2,2,2,3,12000,2,13,20000,1,2,1,1,1,1,2,1,1,1,2,2,2,0,0,0,2229.05906522
2024,Western Cape,167102040000010801,1,2,2,2,1,2,2,2,2,4,60000,3,11,40000,1,2,1,1,1,1,1,1,1,1,2,2,3,0,0,0,1039.72173306
2024,Western Cape,167102040000014001,1,1,2,1,2,2,2,2,2,1,30000,3,11,35000,1,1,1,1,1,1,2,1,1,1,2,2,2,20000,0,0,1605.38958619
2024,Western Cape,167102040000017201,1,1,2,2,2,2,2,2,2,1,50000,2,14,9999999,1,2,1,1,1,1,1,1,1,1,2,2,4,0,0,0,1178.8717492
2024,Western Cape,167102040000020401,1,1,2,2,2,2,2,2,2,1,40000,4,10,10000,1,1,1,1,1,1,2,1,1,1,2,2,2,10000,0,0,2229.05906522
2024,Western Cape,167102040000023601,1,1,2,2,2,2,2,2,2,1,33000,3,11,30000,1,1,1,1,1,1,2,1,1,1,2,2,1,30000,0,0,1748.40477944
2024,Western Cape,167102040000026801,1,1,2,2,2,2,2,2,2,1,25000,2,10,38000,1,3,1,1,1,1,2,1,1,1,2,2,3,38000,0,0,2229.05906522
2024,Western Cape,168100600000001001,1,1,2,2,2,1,2,2,2,1,8000,2,8,11980,2,88,1,1,2,1,1,1,1,1,2,2,3,8000,2,3980,674.061096101
