household_id,fixed_internet_code,mobile_internet_code,computer_asset_code,household_smartphones,fixed_internet,mobile_internet,computer_asset
287105010000013201,2,1,2,1,No,Yes,No
287105010000015201,2,1,2,4,No,Yes,No
287105010000017201,2,1,2,1,No,Yes,No
287105010000019201,2,2,2,0,No,No,No
287105010000021201,2,1,2,2,No,Yes,No
288100100000001601,2,2,2,0,No,No,No
288100100000004201,2,1,1,4,No,Yes,Yes
288100100000006801,2,1,1,1,No,Yes,Yes
288100100000009401,2,1,2,3,No,Yes,No
288100100000012001,2,1,2,2,No,Yes,No
288100100000014601,2,1,2,0,No,Yes,No
288100100000025001,2,1,2,2,No,Yes,No
288100100000030201,2,1,2,2,No,Yes,No
288100170000000901,2,1,2,1,No,Yes,No
288100170000003201,2,1,2,0,No,Yes,No
288100170000007801,2,2,2,0,No,No,No
288100170000010101,2,1,2,1,No,Yes,No
288100170000017001,2,1,2,2,No,Yes,No
289100250000001401,2,1,2,2,No,Yes,No
289100250000004401,2,1,2,1,No,Yes,No
289100250000007401,2,1,2,1,No,Yes,No
289100250000010401,2,1,2,2,No,Yes,No
289100250000013401,2,1,2,1,No,Yes,No
289100250000016401,2,1,2,1,No,Yes,No
289100250000019401,2,1,2,1,No,Yes,No
289100250000022401,2,1,2,1,No,Yes,No
289100250000025401,2,1,2,1,No,Yes,No
289100250000028401,2,1,2,2,No,Yes,No
289100250000031401,2,1,2,1,No,Yes,No
289100570000002101,2,1,2,2,No,Yes,No
289100570000004401,2,1,2,3,No,Yes,No
289100570000006701,2,1,2,2,No,Yes,No
289100570000009001,2,2,2,0,No,No,No
289100570000011301,2,1,2,0,No,Yes,No
289100570000013601,2,1,2,1,No,Yes,No
289100570000015901,2,1,2,1,No,Yes,No
289100960000002801,2,1,2,2,No,Yes,No
289100960000022601,2,2,2,0,No,No,No
289100960000032501,2,1,2,1,No,Yes,No
289100960000035801,2,2,2,0,No,No,No
290100430000002001,2,1,2,7,No,Yes,No
290100430000006001,2,1,1,1,No,Yes,Yes
290100430000008001,2,2,2,2,No,No,No
290100430000010001,2,2,2,0,No,No,No
290100430000012001,2,1,2,1,No,Yes,No
290100430000014001,2,2,2,0,No,No,No
290100590000001101,2,1,2,2,No,Yes,No
290100590000006701,2,1,2,1,No,Yes,No
290100590000009501,2,1,1,2,No,Yes,Yes
290100590000012301,2,1,2,1,No,Yes,No
290100590000015101,2,1,2,1,No,Yes,No
290100590000017901,2,1,1,1,No,Yes,Yes
290100590000020701,2,1,1,3,No,Yes,Yes
290100770000001401,2,2,2,0,No,No,No
290100770000003501,2,1,2,1,No,Yes,No
290100770000011901,2,1,2,1,No,Yes,No
290100770000014001,2,1,2,2,No,Yes,No
290100900000002501,2,2,2,0,No,No,No
290100900000006001,2,1,1,3,No,Yes,Yes
290100900000013001,2,1,2,1,No,Yes,No
290100900000016501,2,1,2,2,No,Yes,No
290100900000020001,2,1,2,1,No,Yes,No
290100900000023501,2,1,2,3,No,Yes,No
290100900000027001,2,1,2,2,No,Yes,No
290100900000030501,2,1,2,1,No,Yes,No
290100900000034001,2,1,2,0,No,Yes,No
290101460000003401,2,1,2,1,No,Yes,No
290101460000014601,2,1,2,3,No,Yes,No
290101460000020201,2,1,2,1,No,Yes,No
290101630000002701,2,1,2,2,No,Yes,No
290101630000005901,2,1,2,2,No,Yes,No
290101630000009101,2,1,2,2,No,Yes,No
290101630000012301,2,2,2,0,No,No,No
290101630000015501,2,1,2,1,No,Yes,No
290101630000018701,2,1,2,1,No,Yes,No
290101630000031501,2,1,2,2,No,Yes,No
290101750000001501,2,2,2,0,No,No,No
290101750000003501,2,1,2,4,No,Yes,No
290101750000005501,2,2,2,0,No,No,No
290101750000007501,2,1,2,2,No,Yes,No
290101750000011501,2,1,1,2,No,Yes,Yes
290101750000013501,2,1,2,1,No,Yes,No
290101750000015501,2,2,2,0,No,No,No
290101750000017501,2,1,2,1,No,Yes,No
290101750000019501,2,2,2,1,No,No,No
290101750000019502,2,2,2,1,No,No,No
290102440000000301,2,1,2,2,No,Yes,No
290102440000003301,2,2,2,1,No,No,No
290102440000012301,2,2,2,0,No,No,No
290102440000018301,2,2,2,3,No,No,No
290102440000024301,2,1,2,5,No,Yes,No
290102440000027301,2,2,2,0,No,No,No
290102440000030301,2,1,2,1,No,Yes,No
290103220000001901,2,1,2,1,No,Yes,No
290103220000004201,2,2,2,0,No,No,No
290103220000006501,2,1,2,2,No,Yes,No
290103220000011101,2,1,2,2,No,Yes,No
290103220000018001,2,2,2,0,No,No,No
290103790000000601,2,2,2,0,No,No,No
290103790000003201,2,1,2,2,No,Yes,No
290103790000007101,2,1,2,1,No,Yes,No
290103790000008401,2,1,2,0,No,Yes,No
290103790000009701,2,1,2,2,No,Yes,No
290103790000011001,2,2,2,1,No,No,No
290104390000012001,2,1,2,1,No,Yes,No
290104390000015401,2,1,1,2,No,Yes,Yes
290104390000018801,2,1,2,4,No,Yes,No
290104390000022201,2,1,2,3,No,Yes,No
290104430000000701,2,1,2,2,No,Yes,No
290104430000003301,2,2,2,0,No,No,No
290104430000008501,2,2,2,0,No,No,No
290104430000013701,2,1,2,1,No,Yes,No
290104430000016301,2,1,2,2,No,Yes,No
290104430000018901,2,1,2,2,No,Yes,No
290104430000024101,2,1,2,1,No,Yes,No
290104760000001001,2,1,2,3,No,Yes,No
290104760000002301,2,1,2,1,No,Yes,No
290104760000003601,2,2,2,0,No,No,No
290104760000007501,2,1,2,3,No,Yes,No
290104760000008801,2,2,2,0,No,No,No
290105120000001101,2,2,2,0,No,No,No
290105120000004701,2,2,2,0,No,No,No
290105120000006501,2,2,2,1,No,No,No
290105120000008301,2,1,2,2,No,Yes,No
290105120000010101,2,1,2,3,No,Yes,No
290105120000011901,2,2,2,0,No,No,No
290105120000013701,2,2,2,0,No,No,No
290105120000017301,2,2,2,0,No,No,No
290105890000012701,2,1,2,1,No,Yes,No
290105890000017401,2,1,2,3,No,Yes,No
290105890000022101,2,1,2,3,No,Yes,No
290105890000026801,2,1,2,1,No,Yes,No
290105890000031501,2,1,2,10,No,Yes,No
290106470000000801,2,1,2,1,No,Yes,No
290106470000003401,2,1,2,1,No,Yes,No
290106470000008601,2,1,2,2,No,Yes,No
290106470000013801,2,1,2,2,No,Yes,No
290106470000016401,2,1,2,3,No,Yes,No
290106470000019001,2,2,2,0,No,No,No
290106470000021601,2,1,2,1,No,Yes,No
290106630000001301,2,1,2,1,No,Yes,No
290106630000003201,2,2,2,0,No,No,No
290106630000005101,2,2,2,0,No,No,No
290106630000007001,2,1,2,2,No,Yes,No
290106630000008901,2,2,2,0,No,No,No
290106630000010801,2,2,2,0,No,No,No
290106630000012701,2,1,2,2,No,Yes,No
290106630000014601,2,1,2,2,No,Yes,No
290106630000016501,2,1,2,2,No,Yes,No
290106630000020301,2,1,2,1,No,Yes,No
291100340000000101,2,1,2,2,No,Yes,No
291100340000003601,2,1,2,1,No,Yes,No
291100340000007101,2,1,2,2,No,Yes,No
291100340000010601,2,1,1,1,No,Yes,Yes
291100340000014101,2,1,2,1,No,Yes,No
291100340000017601,2,1,2,1,No,Yes,No
291100410000002901,2,1,2,2,No,Yes,No
291100410000005001,2,1,2,3,No,Yes,No
291100410000009201,2,1,2,4,No,Yes,No
291100410000011301,2,1,2,5,No,Yes,No
291100410000013401,2,1,2,2,No,Yes,No
291100410000015501,2,1,2,1,No,Yes,No
291100410000019701,2,1,2,1,No,Yes,No
291100410000021801,2,1,1,3,No,Yes,Yes
291100410000023901,2,1,2,5,No,Yes,No
291100410000026001,2,1,2,1,No,Yes,No
291100820000006401,2,1,2,1,No,Yes,No
291100820000009401,2,2,2,0,No,No,No
291100820000015401,2,2,2,0,No,No,No
291100820000018401,2,2,2,0,No,No,No
291100820000021401,2,1,2,3,No,Yes,No
291101290000000801,2,1,2,1,No,Yes,No
291101290000003501,2,1,2,3,No,Yes,No
291101290000008901,2,2,2,0,No,No,No
291101290000011601,2,1,2,3,No,Yes,No
291101290000017001,2,1,2,7,No,Yes,No
291101290000019701,2,1,2,2,No,Yes,No
291101290000022401,2,2,2,0,No,No,No
291101290000025101,2,1,2,1,No,Yes,No
291101290000027801,2,1,2,1,No,Yes,No
291102330000000701,2,1,2,1,No,Yes,No
291102330000003801,2,1,2,1,No,Yes,No
291102330000010001,2,1,2,1,No,Yes,No
291102330000022401,2,1,2,1,No,Yes,No
291102330000025501,2,1,2,0,No,Yes,No
291102330000028601,2,1,2,1,No,Yes,No
291102420000008701,2,2,2,0,No,No,No
291102420000011901,2,2,2,0,No,No,No
291102420000018301,2,1,2,4,No,Yes,No
291102420000027901,2,1,1,6,No,Yes,Yes
291102420000031101,2,1,2,3,No,Yes,No
291102550000001801,2,1,2,1,No,Yes,No
291102550000005001,2,1,1,4,No,Yes,Yes
291102550000008201,2,2,2,0,No,No,No
291102550000011401,2,2,2,0,No,No,No
291102550000011402,2,2,2,1,No,No,No
291102550000011403,2,2,2,0,No,No,No
291102550000011404,2,2,2,0,No,No,No
291102550000013001,2,1,2,2,No,Yes,No
291102680000000901,2,2,2,0,No,No,No
291102680000007301,2,1,2,4,No,Yes,No
291102680000008901,2,1,2,2,No,Yes,No
291102680000012101,2,1,2,2,No,Yes,No
291102680000013701,2,1,2,2,No,Yes,No
291102680000015301,2,2,2,1,No,No,No
291102680000016901,2,2,2,0,No,No,No
291103120000005401,2,1,2,2,No,Yes,No
291103120000007201,2,1,2,2,No,Yes,No
291103120000009001,2,1,2,3,No,Yes,No
291103120000012601,2,2,2,0,No,No,No
291103120000016201,2,2,2,0,No,No,No
291103350000003701,2,1,2,1,No,Yes,No
291103350000006101,2,1,2,1,No,Yes,No
291103350000008501,2,1,2,2,No,Yes,No
291103350000010901,2,2,2,0,No,No,No
291103350000013301,2,2,2,0,No,No,No
291103350000015701,2,2,2,0,No,No,No
291103350000018101,2,1,2,1,No,Yes,No
291103430000002101,2,1,2,1,No,Yes,No
291103430000007101,2,1,2,0,No,Yes,No
291103430000012101,2,2,2,0,No,No,No
291103430000017101,2,1,2,1,No,Yes,No
291103430000022101,2,1,2,1,No,Yes,No
291103430000027101,2,1,2,1,No,Yes,No
291103550000001101,2,1,2,3,No,Yes,No
291103550000003201,2,1,2,1,No,Yes,No
291103550000005301,2,1,2,1,No,Yes,No
291103550000007401,2,2,2,0,No,No,No
291103550000009501,2,1,1,3,No,Yes,Yes
291103550000011601,2,2,2,0,No,No,No
291103550000013701,2,1,2,2,No,Yes,No
292100950000001901,2,2,2,0,No,No,No
292100950000004401,2,1,2,2,No,Yes,No
292100950000006901,2,1,2,3,No,Yes,No
292100950000009401,2,1,1,3,No,Yes,Yes
292100950000011901,2,1,2,2,No,Yes,No
292100950000014401,2,1,2,1,No,Yes,No
292100950000019401,2,1,2,1,No,Yes,No
292101190000000801,2,1,2,1,No,Yes,No
292101190000001801,2,1,2,2,No,Yes,No
292101190000002801,2,2,2,0,No,No,No
292101190000003801,2,1,2,1,No,Yes,No
292101190000004801,2,1,2,1,No,Yes,No
292101190000007801,2,2,2,1,No,No,No
292101190000008801,2,1,2,2,No,Yes,No
292101190000009801,2,1,2,2,No,Yes,No
292101190000010801,2,2,2,0,No,No,No
292101190000013801,2,1,2,1,No,Yes,No
292101790000004401,2,1,2,1,No,Yes,No
292101790000007801,2,1,2,1,No,Yes,No
292101790000011201,2,1,2,1,No,Yes,No
