household_id,person_number,employment_status2code,lab_salary_raw,salary,salary_status,employment_status,salary_flag
166101930000017301,05,3,888888888,,Not applicable (not employed),Not economically active,
166101930000017301,06,2,888888888,,Not applicable (not employed),Unemployed,
166101930000024901,01,1,4500,4500,Reported,Employed,
166101930000024901,02,3,888888888,,Not applicable (not employed),Not economically active,
166101930000024901,03,1,4500,4500,Reported,Employed,
166101930000032501,01,3,888888888,,Not applicable (not employed),Not economically active,
166101930000032501,02,1,2800,2800,Reported,Employed,
166101930000032501,03,3,888888888,,Not applicable (not employed),Not economically active,
166101930000040101,01,1,4200,4200,Reported,Employed,
166101930000040101,02,3,888888888,,Not applicable (not employed),Not economically active,
166101930000040101,03,1,3600,3600,Reported,Employed,
166101930000040101,04,3,888888888,,Not applicable (not employed),Not economically active,
166101930000047701,02,2,888888888,,Not applicable (not employed),Unemployed,
166101990000009101,02,1,18000,18000,Reported,Employed,
166101990000009101,03,2,888888888,,Not applicable (not employed),Unemployed,
166101990000025301,01,3,888888888,,Not applicable (not employed),Not economically active,
166101990000025301,02,2,888888888,,Not applicable (not employed),Unemployed,
166101990000025301,03,2,888888888,,Not applicable (not employed),Unemployed,
166101990000025301,04,2,888888888,,Not applicable (not employed),Unemployed,
166101990000025301,06,2,888888888,,Not applicable (not employed),Unemployed,
166101990000033401,01,3,888888888,,Not applicable (not employed),Not economically active,
166101990000033401,02,2,888888888,,Not applicable (not employed),Unemployed,
166101990000033401,03,1,4000,4000,Reported,Employed,
166101990000041501,01,3,888888888,,Not applicable (not employed),Not economically active,
166101990000041501,02,3,888888888,,Not applicable (not employed),Not economically active,
166101990000041501,03,1,3200,3200,Reported,Employed,
166102700000001601,02,2,888888888,,Not applicable (not employed),Unemployed,
166102700000001601,03,2,888888888,,Not applicable (not employed),Unemployed,
166102700000001601,04,3,888888888,,Not applicable (not employed),Not economically active,
166102700000004201,01,1,21583,21583,Reported,Employed,
166102700000004201,02,2,888888888,,Not applicable (not employed),Unemployed,
166102700000004201,03,3,888888888,,Not applicable (not employed),Not economically active,
166102700000009401,01,1,5200,5200,Reported,Employed,
166102700000012001,01,1,3929,3929,Reported,Employed,
166102700000012001,02,1,5257,5257,Reported,Employed,
166102700000012001,03,3,888888888,,Not applicable (not employed),Not economically active,
166102700000014601,01,1,3000,3000,Reported,Employed,
166102700000022401,01,1,3929,3929,Reported,Employed,
166102700000022401,02,1,2997,2997,Reported,Employed,
166102700000025001,01,1,5257,5257,Reported,Employed,
166102700000027601,01,1,3929,3929,Reported,Employed,
166102700000027601,02,1,3929,3929,Reported,Employed,
166102940000001101,01,3,888888888,,Not applicable (not employed),Not economically active,
166102940000001101,02,1,25000,25000,Reported,Employed,
166102940000001101,03,1,4500,4500,Reported,Employed,
166102940000001101,04,1,18000,18000,Reported,Employed,
166102940000004601,01,3,888888888,,Not applicable (not employed),Not economically active,
166102940000004601,02,3,888888888,,Not applicable (not employed),Not economically active,
166102940000004601,03,1,6400,6400,Reported,Employed,
166102940000004601,04,1,4400,4400,Reported,Employed,
166102940000004601,05,3,888888888,,Not applicable (not employed),Not economically active,
166102940000008101,01,1,4600,4600,Reported,Employed,
166102940000008101,02,1,23000,23000,Reported,Employed,
166102940000011601,01,1,5000,5000,Reported,Employed,
166102940000011601,02,1,20000,20000,Reported,Employed,
166102940000015101,01,1,11000,11000,Reported,Employed,
166102940000015101,02,3,888888888,,Not applicable (not employed),Not economically active,
166102940000015101,03,1,5200,5200,Reported,Employed,
166102960000001101,01,1,17000,17000,Reported,Employed,
166102960000001101,02,3,888888888,,Not applicable (not employed),Not economically active,
166102960000001101,03,3,888888888,,Not applicable (not employed),Not economically active,
166102960000001101,04,3,888888888,,Not applicable (not employed),Not economically active,
166102960000003601,01,1,17000,17000,Reported,Employed,
166102960000008601,01,2,888888888,,Not applicable (not employed),Unemployed,
166102960000008601,02,1,7000,7000,Reported,Employed,
166102960000008601,03,2,888888888,,Not applicable (not employed),Unemployed,
166102960000011101,01,1,27000,27000,Reported,Employed,
166102960000011101,02,1,8000,8000,Reported,Employed,
166102960000013601,01,2,888888888,,Not applicable (not employed),Unemployed,
166102960000013601,02,1,4600,4600,Reported,Employed,
166102960000013601,03,1,23000,23000,Reported,Employed,
166102960000016101,01,3,888888888,,Not applicable (not employed),Not economically active,
166102960000016101,02,1,8500,8500,Reported,Employed,
166102960000016101,03,2,888888888,,Not applicable (not employed),Unemployed,
166102960000018601,01,1,12000,12000,Reported,Employed,
166102960000018601,02,2,888888888,,Not applicable (not employed),Unemployed,
166103420000003101,01,1,80000,80000,Reported,Employed,
166103420000003101,02,1,67500,67500,Reported,Employed,
166103420000005601,01,1,35000,35000,Reported,Employed,
166103420000005601,02,1,20000,20000,Reported,Employed,
166103420000005601,03,1,20000,20000,Reported,Employed,
166103420000010601,01,1,8000,8000,Reported,Employed,
166103420000010601,02,1,12000,12000,Reported,Employed,
166103420000013101,01,1,150000,150000,Reported,Employed,
166103420000013101,02,1,80000,80000,Reported,Employed,
166103710000008201,01,1,4200,4200,Reported,Employed,
166103710000008201,02,1,4200,4200,Reported,Employed,
166103710000008201,03,1,4200,4200,Reported,Employed,
166103710000021201,01,1,6958,6958,Reported,Employed,
166103710000021201,02,1,3929,3929,Reported,Employed,
166103710000027701,01,1,5000,5000,Reported,Employed,
166103710000027701,02,2,888888888,,Not applicable (not employed),Unemployed,
166103710000027701,03,3,888888888,,Not applicable (not employed),Not economically active,
166103710000027701,04,1,5257,5257,Reported,Employed,
167100220000001901,01,2,888888888,,Not applicable (not employed),Unemployed,
167100220000005001,01,1,33427,33427,Reported,Employed,
167100220000011201,01,2,888888888,,Not applicable (not employed),Unemployed,
167100220000011201,02,3,888888888,,Not applicable (not employed),Not economically active,
167100220000011201,03,3,888888888,,Not applicable (not employed),Not economically active,
167100220000011201,04,3,888888888,,Not applicable (not employed),Not economically active,
167100220000014301,01,3,888888888,,Not applicable (not employed),Not economically active,
167100220000014301,02,1,5257,5257,Reported,Employed,
167100490290000101,01,1,3929,3929,Reported,Employed,
167100490290000101,02,2,888888888,,Not applicable (not employed),Unemployed,
167100490290000101,03,1,4000,4000,Reported,Employed,
167100490290000201,01,1,2997,2997,Reported,Employed,
167100490290000301,01,1,3929,3929,Reported,Employed,
167100490290000401,01,1,5000,5000,Reported,Employed,
167100490290000401,02,3,888888888,,Not applicable (not employed),Not economically active,
167100490290000501,01,3,888888888,,Not applicable (not employed),Not economically active,
167100490290000601,01,2,888888888,,Not applicable (not employed),Unemployed,
167100490290000601,02,1,3929,3929,Reported,Employed,
167100490290000701,01,1,5257,5257,Reported,Employed,
167100490290000701,02,2,888888888,,Not applicable (not employed),Unemployed,
167100490290000801,01,1,2008,2008,Reported,Employed,
167100510030000301,01,1,3929,3929,Reported,Employed,
167100510030000301,02,3,888888888,,Not applicable (not employed),Not economically active,
167100510030000901,01,1,4000,4000,Reported,Employed,
167100510030000901,02,1,4800,4800,Reported,Employed,
167100510030001201,01,1,6800,6800,Reported,Employed,
167100510030001501,01,1,6200,6200,Reported,Employed,
167100510030001501,02,3,888888888,,Not applicable (not employed),Not economically active,
167100510030001801,01,1,8000,8000,Reported,Employed,
167100510030001801,02,3,888888888,,Not applicable (not employed),Not economically active,
167100510030002101,01,1,5000,5000,Reported,Employed,
167100510030002101,02,1,4000,4000,Reported,Employed,
167100510030002401,01,1,5257,5257,Reported,Employed,
167100510030003001,04,2,888888888,,Not applicable (not employed),Unemployed,
167100510030003901,01,3,888888888,,Not applicable (not employed),Not economically active,
167100510030003901,02,3,888888888,,Not applicable (not employed),Not economically active,
167100510030004801,01,1,5257,5257,Reported,Employed,
167100600020000101,02,1,2997,2997,Reported,Employed,
167100600020000101,03,1,2008,2008,Reported,Employed,
167100600020000101,04,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000101,05,1,5257,5257,Reported,Employed,
167100600020000101,06,1,3929,3929,Reported,Employed,
167100600020000101,07,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000101,08,1,5257,5257,Reported,Employed,
167100600020000101,09,1,5257,5257,Reported,Employed,
167100600020000101,10,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000101,11,3,888888888,,Not applicable (not employed),Not economically active,
167100600020000101,12,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000101,13,3,888888888,,Not applicable (not employed),Not economically active,
167100600020000101,14,3,888888888,,Not applicable (not employed),Not economically active,
167100600020000501,02,1,13352,13352,Reported,Employed,
167100600020000501,03,1,9475,9475,Reported,Employed,
167100600020000501,04,1,21583,21583,Reported,Employed,
167100600020000501,05,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000501,06,1,21583,21583,Reported,Employed,
167100600020000601,02,1,21583,21583,Reported,Employed,
167100600020000601,03,1,6958,6958,Reported,Employed,
167100600020000601,04,1,21583,21583,Reported,Employed,
167100600020000601,05,1,3929,3929,Reported,Employed,
167100600020000601,06,1,21583,21583,Reported,Employed,
167100600020000801,01,3,888888888,,Not applicable (not employed),Not economically active,
167100600020000801,02,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000801,03,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000801,04,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000901,01,3,888888888,,Not applicable (not employed),Not economically active,
167100600020000901,02,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000901,03,2,888888888,,Not applicable (not employed),Unemployed,
167100600020000901,04,2,888888888,,Not applicable (not employed),Unemployed,
167100600020001001,01,2,888888888,,Not applicable (not employed),Unemployed,
167100600020001001,02,1,3929,3929,Reported,Employed,
167100600020001001,03,3,888888888,,Not applicable (not employed),Not economically active,
167100610110000101,01,1,3929,3929,Reported,Employed,
167100610110000101,02,2,888888888,,Not applicable (not employed),Unemployed,
167100610110000301,01,1,7000,7000,Reported,Employed,
167100610110000501,01,3,888888888,,Not applicable (not employed),Not economically active,
167100610110000701,01,1,3929,3929,Reported,Employed,
167100610110000901,01,1,5257,5257,Reported,Employed,
167100610110000901,02,2,888888888,,Not applicable (not employed),Unemployed,
167100610110000901,03,2,888888888,,Not applicable (not employed),Unemployed,
167101230000003801,01,3,888888888,,Not applicable (not employed),Not economically active,
167101460000007401,02,1,33427,33427,Reported,Employed,
167101460000007401,03,3,888888888,,Not applicable (not employed),Not economically active,
167101460000007401,04,1,21583,21583,Reported,Employed,
167101460000007401,05,2,888888888,,Not applicable (not employed),Unemployed,
167101460000012801,01,1,21583,21583,Reported,Employed,
167101460000012801,02,1,13352,13352,Reported,Employed,
167101900000002501,01,1,6000,6000,Reported,Employed,
